routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ps-tcp,true,212889.8128898129,294469.8544698545,0.0481,0.9738723872387238
ps-tcp,true,189981.44712430425,235714.2857142857,0.0539,0.473784307875895
ps-tcp,true,172681.281618887,206273.18718381113,0.0593,0.4336973478939158
ps-tcp,true,156574.9235474006,215412.84403669724,0.0654,0.5391091382213378
ps-tcp,true,249756.0975609756,376048.78048780485,0.041,0.59713400464756
ps-tcp,true,189279.11275415897,291700.55452865065,0.0541,0.619445752865442
ps-tcp,true,169536.4238410596,208576.15894039735,0.0604,0.641054345613678
ps-tcp,true,158759.6899224806,190976.7441860465,0.0645,0.611861712696205
ps-tcp,true,138941.6553595658,189009.49796472184,0.0737,0.710569271577229
ps-tcp,true,271618.0371352785,327639.25729442976,0.0377,0.6498316498316498
ps-tcp,true,326114.6496815287,391273.8853503185,0.0314,0.6996583143507973
ps-tcp,true,312195.1219512195,377865.85365853657,0.0328,0.5926740627390972
ps-tcp,true,298542.27405247814,371574.3440233236,0.0343,0.6497247145187601
ps-tcp,true,288450.70422535215,391549.2957746479,0.0355,0.7175304563287218
ps-tcp,true,273796.79144385026,330802.13903743314,0.0374,0.4662345492915285
ps-tcp,true,236489.60739030025,281524.2494226328,0.0433,0.8252098564852424
ps-tcp,true,463348.41628959274,630316.742081448,0.0221,0.7252941789024263
ps-tcp,true,331391.5857605178,401877.0226537217,0.0309,0.47009388249545736
ps-tcp,true,355555.55555555556,423472.22222222225,0.0288,0.7387038158691702
ps-tcp,true,266666.6666666667,405364.5833333334,0.0384,0.49415873015873013
ps-tcp,true,235944.70046082948,322073.732718894,0.0434,0.5349816289038579
ps-tcp,true,198449.61240310076,272848.83720930235,0.0516,0.5487605238540693
ps-tcp,true,184172.6618705036,225593.52517985614,0.0556,0.5938920454545454
static-tcp,false,226548.6725663717,271283.18584070797,0.0452,0.5421345830754266
static-tcp,false,212008.28157349894,251138.71635610764,0.0483,0.25
static-tcp,false,203984.06374501993,241633.46613545815,0.0502,0.269723383438584
static-tcp,false,199221.78988326847,244435.79766536964,0.0514,0.2707992068281748
static-tcp,false,197302.50481695568,233718.68978805395,0.0519,0.269723383438584
static-tcp,false,182206.4056939502,215836.29893238435,0.0562,0.269723383438584
static-tcp,false,173559.32203389832,212949.1525423729,0.059,0.25
static-tcp,false,233257.40318906604,276309.7949886105,0.0439,0.269723383438584
static-tcp,false,271618.0371352785,321750.6631299735,0.0377,0.539446766877168
static-tcp,false,228571.42857142858,270758.9285714286,0.0448,0.25
static-tcp,false,210699.58847736625,249588.47736625516,0.0486,0.269723383438584
static-tcp,false,199221.78988326847,235992.2178988327,0.0514,0.269723383438584
static-tcp,false,187202.92504570386,221755.02742230348,0.0547,0.25
static-tcp,false,168698.51729818783,199835.25535420098,0.0607,0.269723383438584
static-tcp,false,187889.90825688074,222568.80733944953,0.0545,0.25
static-tcp,false,208979.59183673467,247551.02040816325,0.049,0.269723383438584
static-tcp,false,162798.09220985693,192845.78696343402,0.0629,0.269723383438584
static-tcp,false,286834.7338935574,339775.91036414565,0.0357,0.269723383438584
static-tcp,false,216949.15254237287,256991.52542372883,0.0472,0.5
static-tcp,false,216033.7552742616,255907.1729957806,0.0474,0.269723383438584
static-tcp,false,200000,236914.0625,0.0512,0.269723383438584
static-tcp,false,254726.368159204,301741.2935323383,0.0402,0.5
static-tcp,false,214225.94142259413,253765.69037656902,0.0478,0.5
static-tcp,false,248543.68932038834,294417.47572815535,0.0412,0.269723383438584
static-tcp,false,208979.59183673467,247551.02040816325,0.049,0.269723383438584
static-tcp,false,226548.6725663717,268362.8318584071,0.0452,0.5
static-tcp,false,216490.4862579281,256448.20295983084,0.0473,0.25
static-tcp,false,174744.02730375426,206996.58703071674,0.0586,0.269723383438584
static-tcp,false,166233.76623376622,196915.5844155844,0.0616,0.269723383438584
static-tcp,false,141632.08852005532,167773.16735822958,0.0723,0.269723383438584
static-tcp,false,256641.60401002507,304010.02506265667,0.0399,1
static-tcp,false,180599.64726631393,213932.98059964727,0.0567,0.25
static-tcp,false,170666.6666666667,202166.6666666667,0.06,0.25
static-tcp,false,144428.77291960508,171086.0366713681,0.0709,0.269723383438584
static-tcp,false,133681.46214099217,158355.09138381202,0.0766,0.269723383438584
static-tcp,false,129620.25316455695,153544.30379746834,0.079,0.269723383438584
static-tcp,false,286033.51955307263,338826.8156424581,0.0358,0.269723383438584
static-tcp,false,239812.6463700234,284074.9414519906,0.0427,0.5
static-tcp,false,209836.06557377047,248565.57377049178,0.0488,0.25
static-tcp,false,186520.9471766849,220947.17668488162,0.0549,0.5
static-tcp,false,173559.32203389832,205593.22033898305,0.059,0.269723383438584
static-tcp,false,164365.97110754414,201669.34189406098,0.0623,0.2707992068281748
static-tcp,false,213333.33333333334,252708.3333333333,0.048,0.269723383438584
static-tcp,false,158268.93353941268,187480.68006182383,0.0647,0.269723383438584
static-tcp,false,261224.48979591837,309438.7755102041,0.0392,0.269723383438584
static-tcp,false,262564.10256410256,311025.641025641,0.039,0.269723383438584
static-tcp,false,512000,606500,0.02,0.5
static-tcp,false,244391.40811455846,289498.8066825776,0.0419,0.269723383438584
static-tcp,false,170951.5859766277,202504.1736227045,0.0599,0.269723383438584
static-tcp,false,187545.78754578755,222161.17216117214,0.0546,0.269723383438584
static-tcp,false,219742.48927038626,260300.42918454934,0.0466,0.269723383438584
static-tcp,false,208979.59183673467,256408.16326530612,0.049,0.2707992068281748
static-tcp,false,246153.84615384616,291586.5384615385,0.0416,0.25
static-tcp,false,252839.5061728395,299506.1728395062,0.0405,0.5
static-tcp,false,203984.06374501993,241633.46613545815,0.0502,0.269723383438584
static-tcp,false,478504.67289719626,566822.4299065421,0.0214,0.539446766877168
static-tcp,false,471889.40092165896,558986.1751152073,0.0217,1
static-tcp,false,227050.9977827051,268957.8713968958,0.0451,0.539446766877168
static-tcp,false,207287.44939271256,245546.55870445343,0.0494,0.269723383438584
static-tcp,false,183512.54480286737,217383.51254480286,0.0558,0.269723383438584
static-tcp,false,169256.19834710745,200495.86776859505,0.0605,0.25
static-tcp,false,158513.93188854487,187770.8978328173,0.0646,0.269723383438584
static-tcp,false,142817.29428172944,175230.12552301254,0.0717,0.25
static-tcp,false,173853.98981324278,213310.6960950764,0.0589,0.2707992068281748
static-tcp,false,198449.61240310076,235077.51937984495,0.0516,0.25
static-tcp,false,170099.66777408638,201495.0166112957,0.0602,0.269723383438584
static-tcp,false,161259.84251968504,191023.6220472441,0.0635,0.269723383438584
static-tcp,false,189279.11275415897,224214.4177449168,0.0541,0.5
static-tcp,false,190334.5724907063,225464.68401486988,0.0538,0.269723383438584
static-tcp,false,148191.02749638207,175542.6917510854,0.0691,0.269723383438584
ps-tcp,false,196168.5823754789,265517.2413793103,0.0522,0.43595873175641664
ps-tcp,false,255361.5960099751,352294.26433915214,0.0401,0.42592257597684513
ps-tcp,false,380669.1449814126,519702.60223048326,0.0269,0.3792317708333333
ps-tcp,false,226548.6725663717,268893.80530973454,0.0452,0.5643573551263001
ps-tcp,false,395366.7953667954,471814.67181467183,0.0259,0.615059391987115
ps-tcp,false,207287.44939271256,249939.27125506074,0.0494,0.6384177869700104
ps-tcp,false,530569.9481865285,628497.4093264248,0.0193,1
ps-tcp,false,793798.449612403,940310.0775193798,0.0129,1
ps-tcp,false,253465.34653465348,384801.9801980198,0.0404,0.4899155426698601
ps-tcp,false,191760.29962546815,292621.7228464419,0.0534,0.6942420472720809
ps-tcp,false,181238.93805309734,251132.74336283185,0.0565,0.5388500683578916
ps-tcp,false,203174.60317460317,277380.95238095237,0.0504,0.43335399876007435
ps-tcp,false,195047.61904761905,395276.1904761905,0.0525,0.45207389334262815
ps-tcp,false,209406.9529652352,285869.1206543967,0.0489,0.5376538461538461
ps-tcp,false,210699.58847736625,288765.43209876545,0.0486,0.6901062155782849
ps-tcp,false,163840,200592,0.0625,0.3981516768292683
