routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ps-mptcp,true,2337878.6932907635,4469980.647290175,11.2129,0.9897371139223703
ps-mptcp,true,2338212.3393362057,2548040.2807881334,11.2113,0.9883621255157211
ps-mptcp,true,2208346.671608849,4824506.090677809,11.8706,0.9823981708905639
ps-mptcp,true,2348855.33802249,2556752.1168406433,11.1605,0.9813857930786285
ps-mptcp,true,2324548.6468272265,5077491.930621075,11.2772,0.9930014976082103
ps-mptcp,true,2350139.855124435,2558741.4831815246,11.1544,0.9885867128569219
ps-mptcp,true,2352185.343705977,2557478.9810403152,11.1447,0.9874109532245299
ps-mptcp,true,2347109.8058878304,2558406.274622162,11.1688,0.984547868447667
ps-mptcp,true,2322900.7904157657,4447740.048913621,11.2852,0.9920982827555018
ps-mptcp,true,2190758.739417846,4790117.082710034,11.9659,0.9818055642017904
ps-mptcp,true,2349992.3801669194,2558872.264704037,11.1551,0.9819229296921332
ps-mptcp,true,2156108.6345018176,4731614.054712046,12.1582,0.9955983884028837
ps-mptcp,true,2237028.945931185,4888925.791916985,11.7184,0.9838696012415424
ps-mptcp,true,2300760.062490126,5032577.893240183,11.3938,0.9735132121486125
ps-mptcp,true,2232152.5885558585,2434532.697547684,11.744,0.9815006089933279
ps-mptcp,true,2289567.230010044,5005342.766059653,11.4495,0.9877624529234899
ps-mptcp,true,2348623.8532110094,3835933.0203555045,11.1616,0.9862351435170933
ps-mptcp,true,2351235.9631184298,2558460.517346536,11.1492,0.9815768442907833
ps-mptcp,true,2262553.727710552,4960987.0363018075,11.5862,0.9865737043800935
ps-mptcp,true,2326694.3586466433,2537630.028047005,11.2668,0.9772541641441445
ps-mptcp,true,2255991.8760058177,4924355.2870506635,11.6199,0.980079976709326
ps-mptcp,true,2272340.3517592293,4967092.568674532,11.5363,0.9933267781582379
ps-mptcp,true,2306286.015923987,3138472.0010557338,11.3665,0.9946504462707295
ps-mptcp,true,2349150.021059046,3836179.978672115,11.1591,0.975854457584981
ps-mptcp,true,2350835.3435983895,2558723.713355633,11.1511,0.983779622428337
ps-mptcp,true,2254478.5297178286,4952250.058051033,11.6277,0.9933812919060179
ps-mptcp,true,2351067.264573991,2561306.547085202,11.15,0.9836103561454207
ps-mptcp,true,2347992.76283969,2558841.8752127257,11.1646,0.9838234374436088
ps-mptcp,true,2326240.1277841865,2532040.464992457,11.269,0.9879719998072085
ps-mptcp,true,2350814.262142191,2559143.948633331,11.1512,0.9898618124685395
ps-mptcp,true,2339339.098153651,5111027.583683595,11.2059,0.9851291424363204
ps-mptcp,true,2181642.656813056,4801102.206243394,12.0159,0.9937271502152816
ps-mptcp,true,2326116.2774188966,5065666.749485341,11.2696,0.9876540628445408
ps-mptcp,true,2348708.0242267856,2557072.178618787,11.1612,0.9944963986260196
ps-mptcp,true,2348266.1936882464,2555425.187892469,11.1633,0.9709738268794572
ps-mptcp,true,2347887.61408317,3841013.515329016,11.1651,0.9934145646874161
ps-mptcp,true,2205504.000538453,4831508.089416873,11.8859,0.9945703864034305
ps-mptcp,true,2350603.468373953,2558597.586126504,11.1522,0.9764790784148442
ps-mptcp,true,2352417.53113895,2556928.8201299403,11.1436,0.995773725075595
ps-mptcp,true,2348960.5734767024,2558736.0215053763,11.16,0.9961350419698567
ps-mptcp,true,2351257.0521387374,2558414.7599357795,11.1491,0.9829015103398238
ps-mptcp,true,2248348.971645196,4910164.502461533,11.6594,0.9803928800196553
ps-mptcp,true,2352480.862940063,3201030.3949458417,11.1433,0.9821232539496233
ps-mptcp,true,2351278.1415373576,2558653.8703022692,11.149,0.9807964031454324
ps-mptcp,true,2291568.687442633,4999302.766729315,11.4395,0.9958311168787644
ps-mptcp,true,2350076.6493047774,2558250.961478121,11.1547,0.9814661879114304
ps-mptcp,true,2350392.7124054083,2558130.4020370836,11.1532,0.9930590071407788
ps-mptcp,true,2234892.9204746964,4897387.6347019505,11.7296,0.9824252106604978
ps-mptcp,true,2345618.6973756026,5112576.168362279,11.1759,0.9875833525425483
ps-mptcp,true,2351088.3505681665,2559168.423035184,11.1499,0.98357612906357
ps-mptcp,true,2264566.901925552,4942878.04835909,11.5759,0.9903097612743412
ps-tcp,true,2213530.5839835173,4872896.274529672,11.8428,0.9839424875152265
ps-tcp,true,1967088.1326679925,4530899.636063483,13.3265,0.9929317165502283
ps-tcp,true,2339631.398098978,5066422.776562989,11.2045,0.9890812157868566
ps-tcp,true,2368656.932196039,2556946.472459159,11.0672,0.9816917315456134
ps-tcp,true,2384731.5466768555,5109643.76034787,10.9926,0.9919175472416499
ps-tcp,true,2321214.160483114,5088511.69709742,11.2934,0.9897109391124017
ps-tcp,true,2242444.461552938,2404423.4009974254,11.6901,0.9917583142647335
ps-tcp,true,2192371.059872377,4790912.344966589,11.9571,0.9928399518151557
ps-tcp,true,2319837.8775409064,5025254.820753799,11.3001,0.9807069994490103
ps-tcp,true,2292851.457609922,5061812.281883304,11.4331,0.98561462451293
ps-tcp,true,2144695.6123342253,4655277.061908386,12.2229,0.9941173846328553
ps-tcp,true,2381719.8927906235,2560068.504974333,11.0065,0.9747019654410253
ps-tcp,true,2355228.5203453638,5092570.550659012,11.1303,0.9935168401038843
ps-tcp,true,2377615.52764047,5109028.887578795,11.0255,0.9929704034953556
ps-tcp,true,2293694.0562958815,2451854.68417783,11.4289,0.9925553747532072
ps-tcp,true,2279394.118567727,2459901.222544911,11.5006,0.9866246139690137
ps-tcp,true,2264801.6795251714,4886554.64072503,11.5747,0.9916453980348682
ps-tcp,true,2082243.139123873,4745588.307716749,12.5895,0.991705178905133
ps-tcp,true,2373202.969400688,2559845.0117689664,11.046,0.9873707823108824
ps-tcp,true,2350835.3435983895,5080221.323456879,11.1511,0.9871157890863023
ps-tcp,true,2388077.105272747,2551934.0086725214,10.9772,0.9936411850586471
ps-tcp,true,2361338.5578525425,2547624.0147727784,11.1015,0.9784412828289146
ps-tcp,true,2388316.4329771046,2552957.425679431,10.9761,0.9901742711375929
ps-tcp,true,2346164.517197247,2529984.158663958,11.1733,0.9837865408382332
ps-tcp,true,2263081.106746665,4876457.547373419,11.5835,0.9848308149809537
ps-tcp,true,2274331.522965071,2444219.777550277,11.5262,0.9776682324590993
ps-tcp,true,2373202.969400688,2561782.545717907,11.046,0.9776158313136664
ps-tcp,true,2380833.0154578313,2561616.6239805277,11.0106,0.9875207623166404
ps-tcp,true,2313654.5369495954,5067676.054473404,11.3303,0.9959190087564289
ps-tcp,true,2335025.74243315,2520955.409473928,11.2266,0.9762181134539196
ps-tcp,true,2242233.4747502394,2404986.314492952,11.6912,0.9924743685047641
ps-tcp,true,2379320.360151031,2560911.26924194,11.0176,0.9861644551120019
ps-tcp,true,2102180.415554005,2267897.611085717,12.4701,0.980720991220402
ps-tcp,true,2201152.031168657,4889955.497338237,11.9094,0.9952202502347626
ps-tcp,true,2382239.347152425,2562051.417199044,11.0041,0.9931143351346233
ps-tcp,true,2317766.2640802106,5005287.7933193045,11.3102,0.9886777703573095
ps-tcp,true,2291688.8861691244,2449929.6261004116,11.4389,0.9939453549772919
ps-tcp,true,2353156.6143930485,5090819.8310607625,11.1401,0.9890973603944757
ps-tcp,true,2281655.815896668,2440323.782334714,11.4892,0.986995222832624
ps-tcp,true,2344695.5806194823,2532700.7325384826,11.1803,0.9912518462342423
ps-tcp,true,2301083.1972753284,4959128.702094415,11.3922,0.9950902130447629
ps-tcp,true,2378931.7022705413,2563661.360872643,11.0194,0.9800934589036724
ps-tcp,true,2378802.1778584393,2560421.597096189,11.02,0.9866602222417423
ps-tcp,true,2353536.8952174033,2535901.1698374082,11.1383,0.9941048377355707
ps-tcp,true,2322448.0394067722,5132653.578326276,11.2874,0.9938485368686377
ps-tcp,true,2315902.9268594347,2501385.7747387206,11.3193,0.9897461037179637
ps-tcp,true,2371120.7793265013,2535508.018488201,11.0557,0.9967359811392648
ps-tcp,true,2326715.009718906,5011729.787781693,11.2667,0.9853375628180702
ps-tcp,true,2231962.537249894,4831662.664963814,11.745,0.9935177034565894
ps-tcp,true,2362104.5423007957,2560087.58413754,11.0979,0.9909138202426357
ps-tcp,true,2376516.2366507715,2559674.1791017717,11.0306,0.9822045247151145
ps-tcp,true,2378284.2212222386,2560301.5677166497,11.0224,0.9839705164502587
ps-tcp,true,2388468.7574029192,2553250.7243471765,10.9754,0.9948223559146795
ps-tcp,true,2378802.1778584393,2563445.9165154267,11.02,0.9829607043618704
ps-tcp,true,2347235.9019358535,2509258.251105818,11.1682,0.9942990804615972
ps-tcp,true,2377292.1012061303,2563242.2236329014,11.027,0.9854919860467789
ps-tcp,true,2355313.1654372457,2540506.563401289,11.1299,0.977490154431612
ps-tcp,true,2363979.042483159,5104882.452137684,11.0891,0.981138296512368
ps-tcp,true,2380357.4022955108,2560783.451983147,11.0128,0.9911806162223351
ps-tcp,true,2368357.335164339,2550151.961404333,11.0686,0.9870678935240295
ps-tcp,true,2359935.5425320263,2542254.2108911513,11.1081,0.9916862267508909
ps-tcp,true,2285216.1481261933,4932415.332176824,11.4713,0.9857988564921962
ps-tcp,true,2271572.416422592,2429328.0879014228,11.5402,0.9943757249011297
ps-tcp,true,2371056.439942113,2548763.748191028,11.056,0.9909807424496053
ps-tcp,true,2211737.7071310454,4784600.755965037,11.8524,0.9872587555821843
ps-tcp,true,2386337.9820121615,2551778.574809744,10.9852,0.9925580975719401
ps-tcp,true,2376623.9653312303,2560967.1716484893,11.0301,0.9779428932270353
ps-tcp,true,2298802.9990792302,4968487.569605823,11.4035,0.9841431262607706
ps-tcp,true,2339213.84910543,2500939.8117164145,11.2065,0.9901462249652897
