routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ecmp-mptcp,false,1851299.4350282485,2094237.288135593,0.0708,0.3954004352092845
ecmp-mptcp,false,1938934.9112426038,2192840.236686391,0.0676,0.8939141761343079
ecmp-mptcp,false,1756997.3190348526,1992144.7721179624,0.0746,0.6196380920613743
ecmp-mptcp,false,1805399.4490358126,2041983.4710743802,0.0726,0.5181322522018733
ecmp-mptcp,false,1785722.0708446866,2043160.762942779,0.0734,0.47203686450280763
ecmp-mptcp,false,1905116.2790697673,2154767.4418604653,0.0688,0.6573957464923639
ecmp-mptcp,false,1853917.963224894,2097736.916548798,0.0707,0.558278375041407
ecmp-mptcp,false,1830614.5251396648,2071368.7150837989,0.0716,0.45007890264627337
ecmp-mptcp,false,1797969.8216735253,2034074.074074074,0.0729,0.5286190965092403
ecmp-mptcp,false,2054420.062695925,2323448.2758620693,0.0638,1
ecmp-mptcp,false,1817919.5561719835,2056976.4216366159,0.0721,0.5003238604161606
ecmp-mptcp,false,1848688.293370945,2090775.7404795485,0.0709,0.4857011795543905
ecmp-mptcp,false,1802916.0935350757,2062778.5419532324,0.0727,0.7385642803672038
ecmp-mptcp,false,1851299.4350282485,2095112.9943502825,0.0708,0.5404970120973619
ecmp-mptcp,false,1797969.8216735253,2035089.1632373112,0.0729,0.39456914893617023
ecmp-mptcp,false,1843488.0450070323,2084894.5147679327,0.0711,0.49799774242098477
ecmp-mptcp,false,1793050.6155950753,2029192.8864569084,0.0731,0.6529704888012395
ecmp-mptcp,false,1953383.0104321905,2209180.3278688523,0.0671,0.9888464925154095
ecmp-mptcp,false,1510046.0829493087,1735207.3732718893,0.0868,0.7892927514358781
ecmp-mptcp,false,1820444.4444444445,2060194.4444444445,0.072,0.4067957437472575
ecmp-mptcp,false,1888645.5331412102,2137031.7002881845,0.0694,0.8566296236397661
ecmp-mptcp,false,1807889.655172414,2044800.0000000002,0.0725,0.48509201329808116
ecmp-mptcp,false,1812890.733056708,2050290.456431535,0.0723,0.6159049360146253
ecmp-mptcp,false,1848688.293370945,2091988.7165021156,0.0709,0.6602653133903134
ecmp-mptcp,false,1869786.0199714694,2139201.141226819,0.0701,0.5714514358880556
ecmp-mptcp,false,2022716.0493827162,2288734.5679012346,0.0648,1
ecmp-mptcp,false,1805399.4490358126,2044765.8402203857,0.0726,0.7149668644524929
ecmp-mptcp,false,1790601.0928961749,2026748.6338797815,0.0732,0.5650786153939911
ecmp-mptcp,false,1848688.293370945,2092834.9788434412,0.0709,0.6454759004698103
ecmp-mptcp,false,1864466.5718349929,2108620.1991465148,0.0703,0.3640087223008015
ecmp-mptcp,false,1616177.558569667,1869667.0776818742,0.0811,0.5971001480641401
ecmp-mptcp,false,1815401.6620498614,2053462.6038781162,0.0722,0.4751192124288571
ecmp-mptcp,false,1891370.8513708513,2141875.901875902,0.0693,0.5404759824055463
ecmp-mptcp,false,1924698.9720998534,2176740.088105727,0.0681,0.9579929686692172
ecmp-mptcp,false,1724631.5789473685,1976684.2105263157,0.076,0.6113788051440664
ecmp-mptcp,false,1830614.5251396648,2094497.2067039106,0.0716,0.5259897864698785
ecmp-mptcp,false,1919062.9575402637,2194319.1800878476,0.0683,0.9790692205179127
ecmp-mptcp,false,1840898.8764044945,2083174.1573033708,0.0712,0.5383347851335656
ecmp-mptcp,false,1817919.5561719835,2056144.2441054091,0.0721,0.4474789915966386
ecmp-mptcp,false,1793050.6155950753,2028508.8919288646,0.0731,0.41375731059422294
ecmp-mptcp,false,1802916.0935350757,2040192.5722145804,0.0727,0.459326379942523
ecmp-mptcp,false,1998048.7804878047,2259695.121951219,0.0656,1
ecmp-mptcp,false,1817919.5561719835,2057337.0319001388,0.0721,0.5291293305176645
ecmp-mptcp,false,1846084.5070422536,2088873.23943662,0.071,0.5771176415652336
ecmp-mptcp,false,1830614.5251396648,2070670.3910614527,0.0716,0.6161275308354666
ecmp-mptcp,false,1828061.3668061367,2067782.4267782427,0.0717,0.39699455893063706
ps-mptcp,false,2077210.7765451663,2349223.4548335974,0.0631,1
ps-mptcp,false,1620173.0531520396,1856786.155747837,0.0809,0.7859011384563871
ps-mptcp,false,1846084.5070422536,2088338.0281690143,0.071,0.7475798644724104
ps-mptcp,false,1875135.9084406293,2121745.350500715,0.0699,0.6182056155795652
ps-mptcp,false,1773640.054127199,2011610.2841677945,0.0739,0.927581989716967
ps-mptcp,false,1851299.4350282485,2094943.5028248588,0.0708,0.8651136204563482
ps-mptcp,false,1864466.5718349929,2110014.224751067,0.0703,0.6927351864305462
ps-mptcp,false,1856543.909348442,2100708.2152974503,0.0706,0.7503744029790335
ps-mptcp,false,1883218.3908045979,2131063.2183908047,0.0696,0.7018833995835699
ps-mptcp,false,1853917.963224894,2096690.2404526167,0.0707,0.772803102973683
ps-mptcp,false,1953383.0104321905,2209180.3278688523,0.0671,0.9511819511819513
ps-mptcp,false,1833174.8251748253,2073398.6013986017,0.0715,0.6363667582417583
ps-mptcp,false,1953383.0104321905,2209359.165424739,0.0671,0.8343538946420531
ps-mptcp,false,1872457.1428571427,2117657.1428571427,0.07,0.7468561064087061
ps-mptcp,false,1797969.8216735253,2035336.0768175581,0.0729,0.7911192629244157
ps-mptcp,false,1905116.2790697673,2155668.604651163,0.0688,0.7803817982825392
ps-mptcp,false,1880516.49928264,2127833.5724533717,0.0697,0.8105788990424555
ps-mptcp,false,2083815.5802861685,2357869.6343402225,0.0629,1
ps-mptcp,false,1853917.963224894,2096859.9717114568,0.0707,0.7787116023028113
ps-mptcp,false,1513533.4872979214,1772448.0369515012,0.0866,0.7852801538902305
ps-mptcp,false,1822976.3560500694,2061863.6995827537,0.0719,0.7823608882884403
ps-mptcp,false,1752299.4652406415,2072860.962566845,0.0748,0.8616569599430933
ps-mptcp,false,1930368.1885125183,2183328.4241531664,0.0679,0.9598570392624054
ps-mptcp,false,1802916.0935350757,2089105.9147180193,0.0727,0.8360379601902412
ps-mptcp,false,1700025.9403372244,1924695.2010376134,0.0771,0.7466590186370407
ps-mptcp,false,1933215.3392330385,2188908.554572271,0.0678,0.7689852429116233
ps-mptcp,false,1995007.6103500763,2257564.687975647,0.0657,0.9543056413423925
ps-mptcp,false,1924698.9720998534,2176740.088105727,0.0681,0.7596236625261346
ps-mptcp,false,1927529.4117647058,2181205.882352941,0.068,0.8561648580004617
ps-mptcp,false,1864466.5718349929,2108620.1991465148,0.0703,0.914856324676607
ps-mptcp,false,1924698.9720998534,2176740.088105727,0.0681,0.8497821600550333
ps-mptcp,false,1822976.3560500694,2063727.3991655074,0.0719,0.7030989385898407
ps-mptcp,false,1919062.9575402637,2171976.5739385067,0.0683,0.8375073393252338
ps-mptcp,false,2057645.211930926,2327095.7613814753,0.0637,1
ps-mptcp,false,1921876.832844575,2173724.340175953,0.0682,0.8023814678501839
ps-mptcp,false,1875135.9084406293,2121745.350500715,0.0699,0.8979342245471278
ps-mptcp,false,1810386.7403314915,2055331.491712707,0.0724,0.7474082854502351
ps-mptcp,false,1722365.308804205,1955400.788436268,0.0761,0.8797176503972759
ps-mptcp,false,1880516.49928264,2126771.879483501,0.0697,0.8389703884813909
ps-mptcp,false,1872457.1428571427,2118885.714285714,0.07,0.8583051710568955
ps-mptcp,false,1846084.5070422536,2089211.267605634,0.071,0.8620461202287415
ps-mptcp,false,1846084.5070422536,2088873.23943662,0.071,0.8335768884892086
ps-mptcp,false,1953383.0104321905,2209180.3278688523,0.0671,0.9486011211508434
ps-mptcp,false,1830614.5251396648,2071536.3128491621,0.0716,0.7483149015175977
ps-mptcp,false,1930368.1885125183,2183151.6936671576,0.0679,0.9761616268043409
ps-mptcp,false,1883218.3908045979,2130862.0689655175,0.0696,0.8626169094039365
ps-mptcp,false,1759355.7046979866,1990550.33557047,0.0745,0.8976320759285266
ps-mptcp,false,1875135.9084406293,2120686.69527897,0.0699,0.9226000796654052
ps-mptcp,false,2070647.7093206954,2342969.9842022117,0.0633,1
ps-mptcp,false,1875135.9084406293,2121745.350500715,0.0699,0.672229675828559
ps-mptcp,false,1828061.3668061367,2067447.69874477,0.0717,0.8001684155978754
ps-mptcp,false,1805399.4490358126,2064683.1955922865,0.0726,0.8947519220667589
ps-mptcp,false,1835742.2969187673,2077843.1372549017,0.0714,0.7571139870988813
ps-mptcp,false,1783292.5170068028,2020707.4829931974,0.0735,0.7735843160131672
ps-mptcp,false,1851299.4350282485,2094774.011299435,0.0708,0.9200828825251874
ps-mptcp,false,1856543.909348442,2099830.028328612,0.0706,0.8945691527878349
ps-mptcp,false,1853917.963224894,2096690.2404526167,0.0707,0.7336962977628193
ps-mptcp,false,1851299.4350282485,2094943.5028248588,0.0708,0.9084795178361427
ps-mptcp,false,1962155.6886227545,2220209.5808383236,0.0668,0.9532471205265323
ps-mptcp,false,1815401.6620498614,2076731.3019390581,0.0722,0.8401317853780985
ps-mptcp,false,1971007.5187969925,2230225.563909774,0.0665,0.9626019004101978
ps-mptcp,false,1853917.963224894,2098246.1103253183,0.0707,0.9005074786324787
ps-mptcp,false,1756997.3190348526,2010241.2868632707,0.0746,0.8124079050013002
ps-mptcp,false,1830614.5251396648,2093463.687150838,0.0716,0.971759763497744
ps-mptcp,false,2025842.3493044823,2292272.024729521,0.0647,1
ps-mptcp,false,1833174.8251748253,2075272.7272727275,0.0715,0.8603650616940347
ps-mptcp,false,1846084.5070422536,2088000.0000000002,0.071,0.8081200122105446
ps-mptcp,false,1856543.909348442,2099660.056657224,0.0706,0.8626798268075796
ps-mptcp,false,1828061.3668061367,2067615.0627615063,0.0717,0.895001207437817
ps-mptcp,false,1742978.7234042552,1973643.6170212766,0.0752,0.7971233995015897
ps-mptcp,false,1843488.0450070323,2084894.5147679327,0.0711,0.8588412514484356
ps-mptcp,false,1875135.9084406293,2120858.369098712,0.0699,0.7552268003423401
ps-mptcp,false,1864466.5718349929,2109843.5277382648,0.0703,0.8890074322704388
ps-mptcp,false,1853917.963224894,2096690.2404526167,0.0707,0.7378743230328131
ps-mptcp,false,1933215.3392330385,2187640.1179941003,0.0678,0.8921731389249796
ps-mptcp,false,1830614.5251396648,2070670.3910614527,0.0716,0.8360400595479768
ps-mptcp,false,1941807.4074074072,2196088.8888888885,0.0675,0.9760073742428232
ps-mptcp,false,1835742.2969187673,2077507.0028011203,0.0714,0.8864440407324186
ps-mptcp,false,1830614.5251396648,2095726.2569832404,0.0716,0.840695172784725
ps-mptcp,false,1828061.3668061367,2067615.0627615063,0.0717,0.8807509505703421
